transaction_id,amount,root_cause,predicted_probability,proposed_action,final_action,policy_allowed,policy_reason,policy_violations,outcome,recovered_amount,timestamp
pay_00000000000565,140871,USER_ABANDONMENT,0.2672,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,140871,1788630979
pay_00000000000566,123702,NETWORK_TIMEOUT,0.5735,retry,retry,True,Action permitted under current policy.,[],SUCCESS,123702,1788630979
pay_00000000000567,641737,NETWORK_TIMEOUT,0.9823,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630979
pay_00000000000568,144572,CARD_FAILURE,0.7063,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630979
pay_00000000000569,693211,UPI_FAILURE,0.2016,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,693211,1788630979
pay_00000000000570,105047,USER_ABANDONMENT,0.2023,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630979
pay_00000000000571,3887662,BANK_DECLINE,0.7199,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630979
pay_00000000000572,67652,CARD_FAILURE,0.5263,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,67652,1788630979
pay_00000000000573,582136,USER_ABANDONMENT,0.2665,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630979
pay_00000000000574,61483,NETWORK_TIMEOUT,0.9069,retry,retry,True,Action permitted under current policy.,[],SUCCESS,61483,1788630979
pay_00000000000575,139176,RETRY_LIMIT,0.0849,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630979
pay_00000000000576,4532124,NETWORK_TIMEOUT,0.6804,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630979
pay_00000000000577,101793,NETWORK_TIMEOUT,0.8164,retry,retry,True,Action permitted under current policy.,[],SUCCESS,101793,1788630979
pay_00000000000578,695712,RETRY_LIMIT,0.1753,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630979
pay_00000000000579,111132,CARD_FAILURE,0.3345,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630979
pay_00000000000580,993000,NETWORK_TIMEOUT,0.9745,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630979
pay_00000000000581,792321,BANK_DECLINE,0.6223,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630979
pay_00000000000582,108625,RETRY_LIMIT,0.6125,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630979
pay_00000000000583,74038,USER_ABANDONMENT,0.162,send_reminder,stop,False,P(recovery)=0.16 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630979
pay_00000000000584,3470916,UPI_FAILURE,0.5509,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,3470916,1788630979
pay_00000000000585,66254,RETRY_LIMIT,0.1673,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630979
pay_00000000000586,377534,BANK_DECLINE,0.7015,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630979
pay_00000000000587,146017,CARD_FAILURE,0.6387,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],SUCCESS,146017,1788630979
pay_00000000000588,147196,BANK_DECLINE,0.8604,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630979
pay_00000000000589,411199,UPI_FAILURE,0.3622,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,411199,1788630979
pay_00000000000590,52320,CARD_FAILURE,0.7874,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,52320,1788630979
pay_00000000000591,161444,USER_ABANDONMENT,0.9081,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630979
pay_00000000000592,36847,NETWORK_TIMEOUT,0.984,retry,retry,True,Action permitted under current policy.,[],SUCCESS,36847,1788630979
pay_00000000000593,87070,RETRY_LIMIT,0.7168,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630979
pay_00000000000594,367322,NETWORK_TIMEOUT,0.9711,retry,retry,True,Action permitted under current policy.,[],SUCCESS,367322,1788630979
pay_00000000000595,666137,CARD_FAILURE,0.8944,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000596,361378,CARD_FAILURE,0.9159,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000597,772076,CARD_FAILURE,0.4159,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,772076,1788630980
pay_00000000000598,3193626,USER_ABANDONMENT,0.3299,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000599,4302135,BANK_DECLINE,0.4538,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,4302135,1788630980
pay_00000000000600,433185,UPI_FAILURE,0.8853,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],FAILURE,0,1788630980
pay_00000000000601,105220,NETWORK_TIMEOUT,0.9122,retry,retry,True,Action permitted under current policy.,[],SUCCESS,105220,1788630980
pay_00000000000602,72662,CARD_FAILURE,0.5934,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000603,102928,USER_ABANDONMENT,0.4099,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,102928,1788630980
pay_00000000000604,2637704,UPI_FAILURE,0.9311,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,2637704,1788630980
pay_00000000000605,369408,USER_ABANDONMENT,0.7492,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,369408,1788630980
pay_00000000000606,1151271,RETRY_LIMIT,0.8489,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630980
pay_00000000000607,32065,NETWORK_TIMEOUT,0.8276,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000608,742497,NETWORK_TIMEOUT,0.8784,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000609,3960153,BANK_DECLINE,0.2568,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000610,607484,NETWORK_TIMEOUT,0.96,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000611,191686,USER_ABANDONMENT,0.2305,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,191686,1788630980
pay_00000000000612,253858,CARD_FAILURE,0.2553,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000613,4422796,BANK_DECLINE,0.9377,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],SUCCESS,4422796,1788630980
pay_00000000000614,121331,UPI_FAILURE,0.8935,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,121331,1788630980
pay_00000000000615,134184,RETRY_LIMIT,0.0871,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630980
pay_00000000000616,792833,USER_ABANDONMENT,0.1542,send_reminder,stop,False,P(recovery)=0.15 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630980
pay_00000000000617,4085232,RETRY_LIMIT,0.1079,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630980
pay_00000000000618,4327352,USER_ABANDONMENT,0.3548,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,4327352,1788630980
pay_00000000000619,744088,BANK_DECLINE,0.8129,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,744088,1788630980
pay_00000000000620,432831,NETWORK_TIMEOUT,0.96,retry,retry,True,Action permitted under current policy.,[],SUCCESS,432831,1788630980
pay_00000000000621,136407,BANK_DECLINE,0.7497,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000622,479474,CARD_FAILURE,0.6366,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000623,417309,USER_ABANDONMENT,0.5386,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,417309,1788630980
pay_00000000000624,30388,RETRY_LIMIT,0.2094,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630980
pay_00000000000625,22252,NETWORK_TIMEOUT,0.8754,retry,retry,True,Action permitted under current policy.,[],SUCCESS,22252,1788630980
pay_00000000000626,40435,UPI_FAILURE,0.9639,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,40435,1788630980
pay_00000000000627,3769026,UPI_FAILURE,0.2387,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000628,296638,CARD_FAILURE,0.5421,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000629,604434,UPI_FAILURE,0.893,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,604434,1788630980
pay_00000000000630,78767,UPI_FAILURE,0.6027,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,78767,1788630980
pay_00000000000631,3040646,NETWORK_TIMEOUT,0.9777,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000632,81381,NETWORK_TIMEOUT,0.9596,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000633,772697,USER_ABANDONMENT,0.7098,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000634,569273,UPI_FAILURE,0.8409,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000635,48053,USER_ABANDONMENT,0.2594,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630980
pay_00000000000636,289967,CARD_FAILURE,0.7446,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,289967,1788630980
pay_00000000000637,100312,NETWORK_TIMEOUT,0.9448,retry,retry,True,Action permitted under current policy.,[],SUCCESS,100312,1788630980
pay_00000000000638,149053,USER_ABANDONMENT,0.5912,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,149053,1788630980
pay_00000000000639,3337939,USER_ABANDONMENT,0.4587,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,3337939,1788630980
pay_00000000000640,146706,UPI_FAILURE,0.2886,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000641,794745,CARD_FAILURE,0.9188,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,794745,1788630980
pay_00000000000642,97243,CARD_FAILURE,0.7385,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,97243,1788630980
pay_00000000000643,229802,NETWORK_TIMEOUT,0.8987,retry,retry,True,Action permitted under current policy.,[],SUCCESS,229802,1788630980
pay_00000000000644,105996,CARD_FAILURE,0.6638,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,105996,1788630980
pay_00000000000645,1375372,NETWORK_TIMEOUT,0.2842,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1375372,1788630980
pay_00000000000646,441819,CARD_FAILURE,0.7603,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000647,87163,NETWORK_TIMEOUT,0.9481,retry,retry,True,Action permitted under current policy.,[],SUCCESS,87163,1788630980
pay_00000000000648,480479,NETWORK_TIMEOUT,0.97,retry,retry,True,Action permitted under current policy.,[],SUCCESS,480479,1788630980
pay_00000000000649,59348,CARD_FAILURE,0.7935,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630980
pay_00000000000650,147747,CARD_FAILURE,0.8398,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000651,137352,USER_ABANDONMENT,0.8301,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630980
pay_00000000000652,167663,USER_ABANDONMENT,0.1349,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630980
pay_00000000000653,292827,UPI_FAILURE,0.6279,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,292827,1788630980
pay_00000000000654,412139,NETWORK_TIMEOUT,0.6203,retry,retry,True,Action permitted under current policy.,[],SUCCESS,412139,1788630981
pay_00000000000655,438426,USER_ABANDONMENT,0.7043,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000656,43207,RETRY_LIMIT,0.0902,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630981
pay_00000000000657,301720,USER_ABANDONMENT,0.59,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630981
pay_00000000000658,671180,NETWORK_TIMEOUT,0.955,retry,retry,True,Action permitted under current policy.,[],SUCCESS,671180,1788630981
pay_00000000000659,69797,USER_ABANDONMENT,0.5948,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000660,116734,CARD_FAILURE,0.8119,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,116734,1788630981
pay_00000000000661,663329,CARD_FAILURE,0.5101,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000662,43513,USER_ABANDONMENT,0.2759,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,43513,1788630981
pay_00000000000663,42462,NETWORK_TIMEOUT,0.9861,retry,retry,True,Action permitted under current policy.,[],SUCCESS,42462,1788630981
pay_00000000000664,2608479,RETRY_LIMIT,0.0843,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630981
pay_00000000000665,4820841,CARD_FAILURE,0.7241,retry,retry,True,Action permitted under current policy.,[],SUCCESS,4820841,1788630981
pay_00000000000666,336971,CARD_FAILURE,0.8866,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000667,178648,BANK_DECLINE,0.2871,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000668,66312,NETWORK_TIMEOUT,0.9816,retry,retry,True,Action permitted under current policy.,[],SUCCESS,66312,1788630981
pay_00000000000669,69734,NETWORK_TIMEOUT,0.9495,retry,retry,True,Action permitted under current policy.,[],SUCCESS,69734,1788630981
pay_00000000000670,487264,BANK_DECLINE,0.769,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,487264,1788630981
pay_00000000000671,28456,BANK_DECLINE,0.2763,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],SUCCESS,28456,1788630981
pay_00000000000672,703985,CARD_FAILURE,0.8656,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,703985,1788630981
pay_00000000000673,115057,USER_ABANDONMENT,0.7402,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,115057,1788630981
pay_00000000000674,145726,RETRY_LIMIT,0.0958,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630981
pay_00000000000675,214518,BANK_DECLINE,0.3114,send_reminder,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630981
pay_00000000000676,26334,USER_ABANDONMENT,0.7668,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],SUCCESS,26334,1788630981
pay_00000000000677,870312,BANK_DECLINE,0.672,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000678,374082,CARD_FAILURE,0.2537,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000679,354163,NETWORK_TIMEOUT,0.9286,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000680,77064,NETWORK_TIMEOUT,0.924,retry,retry,True,Action permitted under current policy.,[],SUCCESS,77064,1788630981
pay_00000000000681,2272269,USER_ABANDONMENT,0.777,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000682,3350188,NETWORK_TIMEOUT,0.4766,retry,retry,True,Action permitted under current policy.,[],SUCCESS,3350188,1788630981
pay_00000000000683,110584,NETWORK_TIMEOUT,0.9294,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000684,729546,NETWORK_TIMEOUT,0.8895,retry,retry,True,Action permitted under current policy.,[],SUCCESS,729546,1788630981
pay_00000000000685,2670893,USER_ABANDONMENT,0.5188,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630981
pay_00000000000686,389191,CARD_FAILURE,0.1371,switch_to_upi,stop,False,P(recovery)=0.14 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630981
pay_00000000000687,91991,UPI_FAILURE,0.5511,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,91991,1788630981
pay_00000000000688,503215,USER_ABANDONMENT,0.8528,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000689,558196,BANK_DECLINE,0.6485,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630981
pay_00000000000690,335796,UPI_FAILURE,0.8478,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000691,170407,RETRY_LIMIT,0.0858,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630981
pay_00000000000692,1652757,NETWORK_TIMEOUT,0.8572,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1652757,1788630981
pay_00000000000693,1160720,NETWORK_TIMEOUT,0.8959,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1160720,1788630981
pay_00000000000694,4923632,UPI_FAILURE,0.8995,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000695,2286600,NETWORK_TIMEOUT,0.9335,retry,retry,True,Action permitted under current policy.,[],SUCCESS,2286600,1788630981
pay_00000000000696,73095,BANK_DECLINE,0.1477,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630981
pay_00000000000697,747092,NETWORK_TIMEOUT,0.3138,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630981
pay_00000000000698,40753,CARD_FAILURE,0.5227,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000699,513624,NETWORK_TIMEOUT,0.7649,retry,retry,True,Action permitted under current policy.,[],SUCCESS,513624,1788630981
pay_00000000000700,102289,UPI_FAILURE,0.5573,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],SUCCESS,102289,1788630981
pay_00000000000701,567955,USER_ABANDONMENT,0.6793,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000702,2331391,NETWORK_TIMEOUT,0.9576,retry,retry,True,Action permitted under current policy.,[],SUCCESS,2331391,1788630981
pay_00000000000703,1664887,CARD_FAILURE,0.8985,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000704,99683,USER_ABANDONMENT,0.6698,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000705,687196,NETWORK_TIMEOUT,0.9268,retry,retry,True,Action permitted under current policy.,[],SUCCESS,687196,1788630981
pay_00000000000706,101183,RETRY_LIMIT,0.582,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630981
pay_00000000000707,738760,UPI_FAILURE,0.6474,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,738760,1788630981
pay_00000000000708,621628,USER_ABANDONMENT,0.1548,send_reminder,stop,False,P(recovery)=0.15 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630981
pay_00000000000709,110856,BANK_DECLINE,0.204,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000710,64555,NETWORK_TIMEOUT,0.4976,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630981
pay_00000000000711,612488,CARD_FAILURE,0.7728,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630981
pay_00000000000712,3357430,UPI_FAILURE,0.665,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000713,65886,CARD_FAILURE,0.7105,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000714,205675,RETRY_LIMIT,0.5571,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630982
pay_00000000000715,4382774,CARD_FAILURE,0.2679,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000716,562176,USER_ABANDONMENT,0.1436,send_reminder,stop,False,P(recovery)=0.14 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630982
pay_00000000000717,671877,USER_ABANDONMENT,0.0981,send_reminder,stop,False,P(recovery)=0.10 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630982
pay_00000000000718,638219,CARD_FAILURE,0.2877,retry,retry,True,Action permitted under current policy.,[],SUCCESS,638219,1788630982
pay_00000000000719,95060,NETWORK_TIMEOUT,0.9508,retry,retry,True,Action permitted under current policy.,[],SUCCESS,95060,1788630982
pay_00000000000720,209442,BANK_DECLINE,0.5909,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000721,206102,UPI_FAILURE,0.8378,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,206102,1788630982
pay_00000000000722,58484,CARD_FAILURE,0.9465,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,58484,1788630982
pay_00000000000723,107152,NETWORK_TIMEOUT,0.9543,retry,retry,True,Action permitted under current policy.,[],SUCCESS,107152,1788630982
pay_00000000000724,761800,BANK_DECLINE,0.9531,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,761800,1788630982
pay_00000000000725,83157,NETWORK_TIMEOUT,0.834,retry,retry,True,Action permitted under current policy.,[],SUCCESS,83157,1788630982
pay_00000000000726,262239,CARD_FAILURE,0.141,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630982
pay_00000000000727,57361,USER_ABANDONMENT,0.4909,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,57361,1788630982
pay_00000000000728,4355136,NETWORK_TIMEOUT,0.9875,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000729,147135,RETRY_LIMIT,0.7396,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630982
pay_00000000000730,107955,NETWORK_TIMEOUT,0.7012,retry,retry,True,Action permitted under current policy.,[],SUCCESS,107955,1788630982
pay_00000000000731,272137,RETRY_LIMIT,0.0843,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630982
pay_00000000000732,107518,NETWORK_TIMEOUT,0.875,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000733,456830,CARD_FAILURE,0.8891,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000734,220249,NETWORK_TIMEOUT,0.9009,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630982
pay_00000000000735,2773090,CARD_FAILURE,0.0786,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630982
pay_00000000000736,1959646,NETWORK_TIMEOUT,0.936,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630982
pay_00000000000737,3068414,NETWORK_TIMEOUT,0.1571,retry,stop,False,P(recovery)=0.16 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630982
pay_00000000000738,759196,NETWORK_TIMEOUT,0.9489,retry,retry,True,Action permitted under current policy.,[],SUCCESS,759196,1788630982
pay_00000000000739,567499,USER_ABANDONMENT,0.1159,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630982
pay_00000000000740,119621,USER_ABANDONMENT,0.4594,send_reminder,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],SUCCESS,119621,1788630982
pay_00000000000741,595555,UPI_FAILURE,0.8067,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,595555,1788630982
pay_00000000000742,140370,NETWORK_TIMEOUT,0.8923,retry,retry,True,Action permitted under current policy.,[],SUCCESS,140370,1788630982
pay_00000000000743,216248,RETRY_LIMIT,0.6879,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630982
pay_00000000000744,87760,CARD_FAILURE,0.7281,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,87760,1788630982
pay_00000000000745,3654517,UPI_FAILURE,0.8246,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,3654517,1788630982
pay_00000000000746,774958,USER_ABANDONMENT,0.4457,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000747,199239,CARD_FAILURE,0.3473,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000748,748957,USER_ABANDONMENT,0.3499,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,748957,1788630982
pay_00000000000749,102919,USER_ABANDONMENT,0.4745,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000750,28825,NETWORK_TIMEOUT,0.8764,retry,retry,True,Action permitted under current policy.,[],SUCCESS,28825,1788630982
pay_00000000000751,565320,RETRY_LIMIT,0.0402,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630982
pay_00000000000752,600975,UPI_FAILURE,0.6122,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,600975,1788630982
pay_00000000000753,118621,BANK_DECLINE,0.2167,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630982
